dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,n_rank,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,before_status,before_after_params,before_rank_gap,before_parsed_rank_gap,before_parsed_after_params,before_runtime_ms,before_peak_rss_mb,before_passes,before_egraph_total_size,before_rendered,after_status,after_after_params,after_rank_gap,after_parsed_rank_gap,after_parsed_after_params,after_runtime_ms,after_peak_rss_mb,after_passes,after_egraph_total_size,after_rendered,agent_status,conclusion_kind,new_rule_family,proposed_rule,proof_summary,remaining_gap_notes,longer_probe_status,longer_probe_after_params,longer_probe_rank_gap,longer_probe_improved,longer_probe_reached_rank,longer_probe_runtime_ms,longer_probe_peak_rss_mb,before_rank_miss,after_rank_miss,param_delta,rank_gap_delta,missing_rank,execution_issue,fixed_by_extra_rules,still_missed,newly_missed,under_rank,regressed_params,outcome,remaining_issue
kotanchek,206,SRjl,27,original,PySR,6.0,exp(x0 + -2.6270807618049434 - (x0 - 0.7307483550809931) * x0 - x1) * ((x1 * x1 / 0.5695620761153319 - (x1 + x0) * x1 * -2.6270807618049434) * (x1 - 0.21002997412236857 + (exp(x1) + -1.2305420553970035) * -0.048636102379870004) - x0 + 0.5590230865341662 - -0.42694354206571955 + x0),9.0,45.0,saturated,7.0,1.0,1.0,7.0,76.63883300847374,105.390625,2.0,111.0,exp(x0 + -2.6270807618049434 - (x0 - 0.7307483550809931) * x0 - x1) * (0.9859666285998858 + (x1 * (x1 / 0.5695620761153319 + 2.6270807618049434 * (x1 + x0)) * (-0.048636102379870004 * (3.0878544411384157 + exp(x1)) + x1) - x0) + x0),saturated,7.0,1.0,1.0,7.0,297.01237499830313,119.109375,2.0,983.0,exp(x0 + -2.6270807618049434 - (x0 - 0.7307483550809931) * x0 - x1) * (0.9859666285998858 + (x1 * -0.08539210108859419 * (x1 + 1.4962855728162714 * (x1 + x0)) * (3.0878544411384157 + exp(x1) + x1 / -0.048636102379870004) - x0) + x0),done,new_rule_reduces_to_rank,affine_duplicate_collection,"Canonicalize signed non-integer literals before param counting: replace literal -c with unary negation of literal c, or otherwise treat c and -c as one shared parameter with sign outside the parameter.","Current-rule obstruction: the rendered baseline has already collected the local constants: 0.5590230865341662 - -0.42694354206571955 -> 0.9859666285998858, and x1 - 0.21002997412236857 + -0.048636102379870004*(exp(x1)-1.2305420553970035) -> x1 -0.048636102379870004*(3.0878544411384157+exp(x1)). The remaining rank gap is the same magnitude 2.6270807618049434 appearing once as an additive -2.6270807618049434 in the exp exponent and once as +2.6270807618049434 multiplying x1*(x1+x0). If signed literals are counted separately, baseline has 7 params; sign-normalized sharing gives 6.","After sign-normalized duplicate collection, the visible non-integer parameter magnitudes are 2.6270807618049434, 0.7307483550809931, 0.5695620761153319, 0.048636102379870004, 3.0878544411384157, and 0.9859666285998858, matching n_rank=6.",ok,7.0,1.0,False,False,15115.669376013102,361.75,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
kotanchek,185,SRjl,6,sympy,PySR,7.0,(0.7265240564533295 * x1 + 0.48872997975581867) * ((x1 - 0.2946268534853358) * exp(1.598800435582104 * x1 * (x1 + 0.3553849416107877)) + 1.0) * exp(-1.598800435582104 * x1 * (x1 + 0.3553849416107877)) / ((-3.0 * x0 + exp(x0) + 1.0705549811404007) * (-1.0 * x1 ** 2.0 + exp(x1) + 2.520393468540772)),9.0,53.0,saturated,9.0,2.0,2.0,9.0,102.07349999109285,110.296875,2.0,261.0,(0.7265240564533295 * x1 + 0.48872997975581867) * ((x1 + -0.2946268534853358) * exp(1.598800435582104 * x1 * (x1 + 0.3553849416107877)) + 1.0) * exp(-1.598800435582104 * x1 * (x1 + 0.3553849416107877)) / ((-3.0 * x0 + exp(x0) + 1.0705549811404007) * (exp(x1) - x1 ** 2.0 + 2.520393468540772)),saturated,9.0,2.0,2.0,9.0,730.0862079719082,137.0625,2.0,795.0,(0.7265240564533295 * x1 + 0.48872997975581867) * ((x1 + -0.2946268534853358) * exp(1.598800435582104 * x1 * (x1 + 0.3553849416107877)) + 1.0) * exp(-1.598800435582104 * x1 * (x1 + 0.3553849416107877)) / ((-3.0 * x0 + exp(x0) + 1.0705549811404007) * (exp(x1) - x1 ** 2.0 + 2.520393468540772)),done,new_rule_reduces_to_rank,exp_product_or_quotient_normalization,"((u * exp(a) + v) * exp(-a)) -> (u + v * exp(-a)); commuted/additive variants included. Here u=x1+(-0.2946268534853358), v=1.0, a=1.598800435582104*x1*(x1+0.3553849416107877).","Current-rule obstruction: the cancelling exp(a)*exp(-a) factors are separated by an additive wrapper, so product/quotient exp normalization cannot see them without distributing the outer exp(-a) across u*exp(a)+v. Algebra: (u*exp(a)+v)*exp(-a)=u*exp(a)*exp(-a)+v*exp(-a)=u+v*exp(-a). Applying this yields (0.7265240564533295*x1+0.48872997975581867)*(x1-0.2946268534853358+exp(-a))/denom, reducing the artifact by the missed two ranks.",This is the smallest sufficient rule for this row. It should be oriented with a cost guard so it fires only when it exposes exp(a)*exp(-a) cancellation or reduces rank; unrestricted distribution can increase search space.,timeout,na,na,False,False,na,343.828125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,37,EPLEX,8,sympy,EPLEX,8.0,3.017599791376 * ((0.13360110193664 * (0.703249523422628 * log(abs(x1 ** 2.0)) + 1.0) ** 2.0 + log(abs(0.137 * x1))) ** 2.0 * (0.758725341426404 * exp(0.014641 * x1 ** 2.0) - 1.0) ** 2.0 - 0.557375869540689) ** 2.0 + exp(log(abs(x0)) - 0.335544732704243 * exp(exp(log(abs(log(abs(x0))))))) + 9e-06,9.0,57.0,saturated,9.0,1.0,1.0,9.0,82.15220799320377,107.609375,2.0,104.0,3.017599791376 * ((0.13360110193664 * (0.703249523422628 * log(abs(x1 ** 2.0)) + 1.0) ** 2.0 + log(abs(0.137 * x1))) ** 2.0 * (0.758725341426404 * exp(0.014641 * x1 ** 2.0) + -1.0) ** 2.0 + -0.557375869540689) ** 2.0 + exp(log(abs(x0)) + -0.335544732704243 * exp(exp(log(abs(log(abs(x0))))))) + 9e-06,saturated,9.0,1.0,1.0,9.0,100.5726669973228,111.6875,2.0,164.0,3.017599791376 * ((0.13360110193664 * (0.703249523422628 * log(abs(x1 ** 2.0)) + 1.0) ** 2.0 + log(abs(0.137 * x1))) ** 2.0 * (0.758725341426404 * exp(0.014641 * x1 ** 2.0) + -1.0) ** 2.0 + -0.557375869540689) ** 2.0 + exp(log(abs(x0)) + -0.335544732704243 * exp(abs(log(abs(x0))))) + 9e-06,done,new_rule_reduces_to_rank,tolerance_coefficient_snapping,"For additive literals with abs(a) <= eps, rewrite x + Num(a) -> x and Num(a) + x -> x; eps must be at least 9e-06 for this row.","Current-rule obstruction: rules remove exact 0 via 0 + x -> x and fold exact constants, but they do not snap near-zero literals. The baseline has exactly 9 non-integer float params, with the final top-level + 9e-06 contributing one. Rewriting that additive near-zero constant to 0 lets existing commutativity/identity remove it, leaving the other 8 non-integer params unchanged: 3.017599791376, 0.13360110193664, 0.703249523422628, 0.137, 0.758725341426404, 0.014641, -0.557375869540689, -0.335544732704243.","No further rank gap remains after snapping 9e-06. Log/abs scale extraction and exp(log(.)) rules could reduce nodes or expose alternate forms, but they are not needed to reach rank 8 for this row.",ok,9.0,1.0,False,False,72.83566598198377,111.765625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
kotanchek,33,EPLEX,4,original,EPLEX,7.0,(0.002 + (0.192 * (-1.412 + log(abs(x0 * 0.268 - exp(-1.569))))) ** 2.0) * (x1 * (-0.008 + log(abs(x1 * 0.384 - exp(exp(-0.001))))) * 0.4 + 0.096),10.0,31.0,saturated,10.0,3.0,3.0,10.0,74.71270801033825,110.609375,2.0,78.0,(0.002 + (0.192 * (-1.412 + log(abs(0.268 * (x0 + -0.7770646701367595))))) ** 2.0) * (x1 * (-0.008 + log(abs(0.384 * (x1 + -7.071787142314785)))) * 0.4 + 0.096),saturated,8.0,1.0,1.0,8.0,171.8606660142541,111.59375,2.0,70.0,(0.002 + (0.192 * (-2.72876829847128 + log(abs(x0 + -0.7770646701367595)))) ** 2.0) * (x1 * (-0.9651127263944101 + log(abs(x1 + -7.071787142314785))) * 0.4 + 0.096),done,new_rule_partial_reduction,log_abs_scale_extraction,"Add guarded symmetric rules: log(abs(a * y)) -> log(a) + log(abs(y)) and log(abs(y * a)) -> log(abs(y)) + log(a), with a=Num(af), af>0.0, y!=Num(0.0).","Obstruction first: current fun_rules extract scale only for log(a*y), log(y*a), log(a/y), log(y/a); after existing affine factoring this row has log(abs(0.268*(x0+c0))) and log(abs(0.384*(x1+c1))), so abs blocks scale extraction. The proposed rule gives log(0.268)+log(abs(x0+c0)) and log(0.384)+log(abs(x1+c1)); analysis then folds log constants into -1.412 and -0.008. That removes the two exposed scale literals, reducing baseline 10 params to about 8, not all the way to n_rank 7.",One parameter remains beyond n_rank after this local rule. The remaining constants are not obviously eliminated by current affine/quotient rules; reaching rank 7 likely needs a separate coefficient-sharing/lattice rule or the n_rank value reflects search/rank accounting rather than literal-count algebra.,ok,8.0,1.0,False,False,57.253583014244214,111.390625,True,True,2.0,2.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,33,EPLEX,4,sympy,EPLEX,7.0,(0.4 * x1 * (log(abs(0.384 * x1 - 2.71556626264888)) - 0.008) + 0.096) * (0.073497378816 * (0.708215297450425 * log(abs(0.268 * x0 - 0.208253331596652)) - 1.0) ** 2.0 + 0.002),10.0,33.0,saturated,9.0,2.0,2.0,9.0,73.33912499598227,110.234375,2.0,70.0,0.029398951526400003 * ((log(abs(0.384 * (x1 + -7.0717871423147916))) + -0.008) * x1 + 0.24) * ((0.708215297450425 * log(abs(0.268 * (x0 + -0.7770646701367612))) + -1.0) ** 2.0 + 0.02721185479290331),saturated,8.0,1.0,1.0,8.0,76.92683301866055,111.828125,2.0,55.0,0.029398951526400003 * ((-0.9651127263944101 + log(abs(x1 + -7.0717871423147916))) * x1 + 0.24) * ((0.708215297450425 * (-2.72876829847128 + log(abs(x0 + -0.7770646701367612)))) ** 2.0 + 0.02721185479290331),done,new_rule_reduces_to_rank,affine_constant_collection,"For a*(b*x + c) inside abs/log, rewrite to (a*b)*(x + c/b) when b is a nonzero integer-valued literal and c is param-like: log(abs(k*x + p)) -> log(abs(k*(x + p/k))).","Current obstruction is affine shift exposure under log(abs(.)): the rendered baseline has log(abs(0.384*(x1 + -7.0717871423147916))) and log(abs(0.268*(x0 + -0.7770646701367612))), while the input keeps 0.384*x1 - 2.71556626264888 and 0.268*x0 - 0.208253331596652. The remaining outside constants already factor cleanly: 0.4*(...)+0.096 = 0.4*((...)*x1+0.24), and 0.073497378816*(q)^2+0.002 = 0.073497378816*((q)^2+0.02721185479290331). Pulling 0.4*0.073497378816 gives 0.029398951526400003, matching baseline.","This accounts for the two-rank miss if current rules can already collect outer product constants and affine additive constants. If current rules lack those too, the same row also needs existing affine constant collection outside log, but the smallest rank-facing obstruction is the affine form under log(abs).",ok,8.0,1.0,False,False,60.07812498137355,111.875,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,98,GOMEA,9,sympy,GP-GOMEA,6.0,(0.010811 * (x1 + 4.18) * (x1 + 7.097) - 0.010811 * exp(x1) - 0.047292 * exp(0.555 * x0 * (x0 - 1.761)) - 0.156986531) * exp(-0.555 * x0 * (x0 - 1.761)),10.0,38.0,saturated,9.0,3.0,3.0,9.0,551.4906669850461,127.671875,2.0,187.0,(0.010811 * ((x1 - -7.097) * (x1 - -4.18) - exp(x1)) - 0.047292 * exp(0.555 * x0 * (x0 - 1.761)) - 0.156986531) * exp(-0.555 * x0 * (x0 - 1.761)),saturated,9.0,3.0,3.0,9.0,1753.390042023966,169.59375,2.0,1177.0,(-0.010811 * (exp(x1) - (x1 - -7.097) * (x1 - -4.18)) - 0.047292 * exp(0.555 * x0 * (x0 - 1.761)) - 0.156986531) * exp(-0.555 * x0 * (x0 - 1.761)),done,new_rule_reduces_to_rank,exp_product_or_quotient_normalization,"exp(u) * exp(v) -> exp(u + v), followed by exp(0) -> 1 and additive inverse cancellation u + -u -> 0; equivalently exp(u) * exp(-u) -> 1 as the smallest direct rule.","Current-rule obstruction: the baseline keeps -0.047292 * exp(0.555*x0*(x0-1.761)) inside a sum that is multiplied by exp(-0.555*x0*(x0-1.761)); existing rules expose the shared 0.010811 factor in x1 terms but do not normalize products of opposite exponentials across multiplication. Distributing the outer exp(-A) over the sum creates -0.047292*exp(A)*exp(-A), where A=0.555*x0*(x0-1.761), which reduces to -0.047292. This removes the non-integer coefficient 0.047292 as a param-like term and collapses one exponential product, matching the rank gap direction.",This explains the clearest rank-miss obstruction for the A exponent pair. Further rank recovery may still require distribution or a rule that recognizes exp(u)/exp(u) or exp(u)*exp(-u) before or during affine/multiplicative normalization.,ok,9.0,3.0,False,False,32218.590624979697,1345.578125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,163,SBP,14,sympy,SBP,5.0,((0.009239 * x0 - 0.018478 * x1 * (x0 - 9.621) + (0.009239 * x0 - 0.042748853) * exp(x0) - 0.009239 * exp(x1) + 0.208799) * exp(17.386 * x0) - 0.009239) * exp(-17.386 * x0),10.0,41.0,saturated,6.0,1.0,1.0,6.0,539.9466670060065,123.484375,2.0,143.0,0.009239 * (exp(17.386 * x0) * (22.5997402316268 - (exp(x1) - exp(x0) * (x0 - 4.627)) - (2.0 * ((x0 - 9.621) * x1) - x0)) - 1.0) * exp(-17.386 * x0),saturated,6.0,1.0,1.0,6.0,1087.3666660045274,156.453125,2.0,302.0,-0.009239 * (exp(17.386 * x0) * (exp(x1) - exp(x0) * (x0 - 4.627) - 22.5997402316268 - (x0 - 2.0 * ((x0 - 9.621) * x1))) - -1.0) * exp(-17.386 * x0),done,new_rule_reduces_to_rank,tolerance_coefficient_snapping,"After coefficient exposure/collection, rewrite real literals within tolerance of an integer to the integer literal, e.g. 2.0 -> 2, preserving exact integer semantics for downstream param counting.","Current-rule obstruction: the existing rules already factor 0.009239 and expose 0.018478/0.009239 as 2.0, producing baseline 0.009239*(exp(17.386*x0)*(22.5997402316268-(exp(x1)-exp(x0)*(x0-4.627))-(2.0*((x0-9.621)*x1)-x0))-1.0)*exp(-17.386*x0). The only apparent extra counted literal versus n_rank is integer-valued float 2.0. Snapping 2.0 to integer 2 leaves non-integer params {0.009239,17.386,22.5997402316268,4.627,9.621}, matching rank 5.","No algebraic gap remains for this row if integer-valued floats are excluded from params. If the rank pipeline intentionally counts 2.0 as a parameter, then this is a rank/counting convention artifact rather than a rewrite miss.",ok,6.0,1.0,False,False,25803.778250003234,951.515625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
kotanchek,58,EPLEX,29,sympy,EPLEX,8.0,(0.93784259540159 - 0.761854261089838 * exp(x1 * (0.158 * x0 - 0.158 * x1 * (x0 - 0.0446708 * x1 * (x1 * (x0 + 0.792) - 0.087)) - 0.391))) * exp(-1.0 * (x0 - 0.996) * (x0 - 0.896393)),10.0,41.0,saturated,9.0,1.0,1.0,9.0,525.932249991456,129.25,2.0,112.0,-0.761854261089838 * (exp(x1 * (0.158 * (x0 - (x0 + -0.0446708 * ((x1 * (x0 + 0.792) + -0.087) * x1)) * x1 + -2.4746835443037973))) + -1.2309999999999992) * exp((0.996 - x0) * (x0 + -0.896393)),saturated,9.0,1.0,1.0,9.0,1991.4543339982629,160.40625,2.0,203.0,-0.761854261089838 * (exp(x1 * (0.158 * (x0 - (x0 + -0.0446708 * ((x1 * (x0 + 0.792) + -0.087) * x1)) * x1 + -2.4746835443037973))) + -1.2309999999999992) * exp((0.996 - x0) * (x0 + -0.896393)),done,new_rule_reduces_to_rank,exp_product_or_quotient_normalization,"With an enclosing free multiplicative coefficient k, rewrite k*exp((a - x)*(x - b))*G -> k2*exp(x*(a + b - x))*G, where k2 = k*exp(-a*b) and G is independent of this normalization.","Current-rule obstruction: baseline leaves exp((0.996 - x0)*(x0 + -0.896393)), so both root literals 0.996 and 0.896393 are counted. Algebraically, (a - x)*(x - b) = x*(a + b - x) - a*b. Thus exp((a - x)*(x - b)) = exp(-a*b)*exp(x*(a + b - x)). The positive constant exp(-a*b) can be absorbed into the existing outer scale -0.761854261089838. This replaces two non-integer root params by one sum param a+b=1.892393, dropping baseline params from 9 to rank 8.","This does not reduce the inner exp parameters. If applied where no free outer scale exists, the extracted exp(-a*b) would become another coefficient and may not reduce rank. Need rule ordering before final param counting.",ok,9.0,1.0,False,False,81374.30029199459,1434.28125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,184,SRjl,5,original,PySR,6.0,(1.2970116211177067 - exp(0.09432994685391581 - x1 * (x0 * x0) * 0.7382751656820474 / x1) + (log(x0 * x0 * (x1 * x1)) + 0.7382751656820474) * -0.0021496742064029224 / 0.4593468932730417 - exp(0.07743331735052479 - x1 * x1 / 1.2970116211177067) + 0.7157260145245514) / 0.9972373150183798,10.0,42.0,saturated,9.0,3.0,3.0,9.0,197.97800001106225,111.171875,2.0,103.0,(1.2970116211177067 - exp(0.09432994685391581 + -0.7382751656820474 * (x0 * x0)) + (log(x0 * x0 * (x1 * x1)) + 0.7382751656820474) * -0.004679849233518443 - exp(0.07743331735052479 - x1 * (x1 * 0.7710031149437541)) + 0.7157260145245514) / 0.9972373150183798,saturated,7.0,1.0,1.0,7.0,1138.1420000107028,150.09375,2.0,120.0,(-276.40988846064414 + log(x0 * x0 * (x1 * x1)) + exp(-0.7382751656820474 * (x0 * x0)) * 234.8200160343343 - -230.885681324045 / exp(x1 * (x1 * 0.7710031149437541)) + -152.93783598802997) * -0.00469281400027855,pending,pending,pending,pending,pending,pending,timeout,na,na,False,False,na,609.5,True,True,2.0,2.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,192,SRjl,13,original,PySR,7.0,exp((x1 - 0.9749770010803096) / 0.3602520541304732 * ((x1 - 1.0905877212475377) * -0.10547334775316865)) * (x1 * x1 + exp(x1 * (x1 * -0.2764585325406506) / 0.15774000127710996)) * (exp(x0 * (x0 - -0.451418475300699 + x0) * x0 * -0.10547334775316865) * 0.23056264826328124) * (x0 + 0.34628722226816544),10.0,44.0,saturated,8.0,1.0,1.0,8.0,85.16162500018254,106.65625,2.0,282.0,exp((x1 - 1.0905877212475377) * (x1 - 0.9749770010803096) * -0.2927765339402316) * (x1 * x1 + exp(x1 * x1 * -1.7526215944108032)) * (exp(x0 * (x0 - -0.451418475300699 + x0) * x0 * -0.10547334775316865) * 0.23056264826328124) * (x0 + 0.34628722226816544),saturated,8.0,1.0,1.0,8.0,729.9619590048678,143.234375,2.0,329.0,(x0 + 0.34628722226816544) * 0.23056264826328124 * (exp((x0 * -0.2109466955063373 + -0.0476126178275958) * x0 * x0 + (x1 + -1.0905877212475377) * (x1 + -0.9749770010803096) * -0.2927765339402316) * (x1 * x1 + exp(x1 * x1 * -1.7526215944108032))),pending,pending,pending,pending,pending,pending,timeout,na,na,False,False,na,1272.0,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,52,EPLEX,23,sympy,EPLEX,5.0,0.500573919411628 * exp((x0 - (0.346862490451608 * x0 ** 2.0 + 5.789336458816 * (0.415609632833826 * x1 - 1.0) ** 2.0 + 0.288) * exp(0.161158250794792 * x0 ** 2.0)) / (0.346862490451608 * x0 ** 2.0 + 5.789336458816 * (0.415609632833826 * x1 - 1.0) ** 2.0 + 0.288)),10.0,47.0,saturated,10.0,5.0,5.0,10.0,82.44466700125486,109.0625,2.0,156.0,0.500573919411628 * exp((x0 + -0.346862490451608 * (exp(0.161158250794792 * x0 ** 2.0) * (x0 ** 2.0 + 16.690580902185186 * (0.415609632833826 * x1 + -1.0) ** 2.0 + 0.8303002138542849))) * (2.8829868536607117 / (x0 ** 2.0 + 16.690580902185186 * (0.415609632833826 * x1 + -1.0) ** 2.0 + 0.8303002138542849))),saturated,6.0,1.0,1.0,6.0,1128.976958018029,141.765625,2.0,6353.0,0.500573919411628 * exp(x0 / (x0 ** 2.0 + 16.690580902185186 * (0.415609632833826 * x1 + -1.0) ** 2.0 + 0.8303002138542849) * 2.8829868536607117 - exp(0.161158250794792 * x0 ** 2.0)),pending,pending,pending,pending,pending,pending,ok,6.0,1.0,False,False,29068.27020799392,1070.90625,True,True,4.0,4.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,193,SRjl,14,sympy,PySR,7.0,(((0.16161018649279643 * exp(x1) - 0.5528662521412185) * exp(0.6345300936814577 * x1 * (1.0 - x1)) + 0.16161018649279643 * log(0.21718432114465394 * x0 ** 2.0 * x1 ** 2.0 + 0.1669947705470114) + 1.430613401554393) * exp(1.1061008884785009 * x0 ** 2.0) - 0.4093919422901248) * exp(-1.1061008884785009 * x0 ** 2.0),10.0,50.0,saturated,8.0,1.0,1.0,8.0,312.63554200995713,121.96875,2.0,114.0,(0.16161018649279643 * (exp(0.6345300936814577 * x1 * (1.0 - x1)) * (exp(x1) - 3.420986412671839) + (7.325238819452281 + log(x1 ** 2.0 * x0 ** 2.0 + 0.7689080393413198))) * exp(1.1061008884785009 * x0 ** 2.0) - 0.4093919422901248) * exp(-1.1061008884785009 * x0 ** 2.0),saturated,8.0,1.0,1.0,8.0,546.5234589937609,125.875,2.0,114.0,(0.16161018649279643 * (7.325238819452281 + log(x1 ** 2.0 * x0 ** 2.0 + 0.7689080393413198) + exp(0.6345300936814577 * x1 * (1.0 - x1)) * (exp(x1) - 3.420986412671839)) * exp(1.1061008884785009 * x0 ** 2.0) - 0.4093919422901248) * exp(-1.1061008884785009 * x0 ** 2.0),pending,pending,pending,pending,pending,pending,ok,8.0,1.0,False,False,163946.86620897846,1561.71875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
